"file","arousal","valence","potency","contempt"
"img_align_celeba/008673.jpg",99.82,79.52,85.42,25.194799
"img_align_celeba/009618.jpg",59.5,27.38,49.005,60.0544399375
"img_align_celeba/010249.jpg",11.045,65.555,47.045,99.8554099375
"img_align_celeba/010464.jpg",60.395,82.595,59.5,0
"img_align_celeba/010870.jpg",8.81999999999999,32,88.48,56.953279
"img_align_celeba/011345.jpg",0.719999999999999,50,51.98,96.251904
"img_align_celeba/011611.jpg",44.18,74.08,71.12,83.222784
"img_align_celeba/012164.jpg",51.98,57.68,53.92,99.999919
"img_align_celeba/012455.jpg",83.18,61.28,75.5,95.522544
"img_align_celeba/012858.jpg",61.28,38.72,63.02,71.601759
"img_align_celeba/012894.jpg",64.72,27.38,39.605,0
"img_align_celeba/013276.jpg",31.205,78.22,65.555,71.601759
"img_align_celeba/014150.jpg",40.5,5.78,18,0
"img_align_celeba/015948.jpg",48.02,33.62,79.52,42.710239
"img_align_celeba/016034.jpg",91.18,66.38,68,0
"img_align_celeba/016188.jpg",51.98,30.42,13.52,0
"img_align_celeba/016512.jpg",66.38,38.72,83.18,11.470719
"img_align_celeba/017116.jpg",0.719999999999999,36.98,38.72,0
"img_align_celeba/017219.jpg",99.28,63.02,59.5,0
"img_align_celeba/017248.jpg",36.98,29.645,25.205,38.6558599375
"img_align_celeba/017741.jpg",44.18,36.125,50.995,89.8095399375
"img_align_celeba/017820.jpg",90.755,63.02,51.98,0
"img_align_celeba/018240.jpg",89.42,72.62,50,15.065344
"img_align_celeba/021043.jpg",90.32,92.78,90.32,0
"img_align_celeba/021081.jpg",96.62,27.38,20.48,0
"img_align_celeba/022005.jpg",65.555,64.72,39.605,0
"img_align_celeba/022810.jpg",21.78,79.52,24.5,31.425039
"img_align_celeba/023298.jpg",55.82,61.28,87.5,26.7905859375
"img_align_celeba/023515.jpg",98.72,50,18,0
"img_align_celeba/025515.jpg",91.18,44.18,35.28,68.359375
"img_align_celeba/027457.jpg",23.805,81.395,48.02,18.549375
"img_align_celeba/028385.jpg",93.52,92.78,87.5,77.332879
"img_align_celeba/029311.jpg",80.155,87.995,72.62,69.1947249375
"img_align_celeba/030035.jpg",76.88,35.28,53.92,0
"img_align_celeba/031308.jpg",49.005,82.595,54.875,38.6558599375
"img_align_celeba/032332.jpg",94.22,14.58,44.18,37.257759
"img_align_celeba/032656.jpg",21.78,61.28,38.72,66.637824
"img_align_celeba/033356.jpg",97.12,82,44.18,99.895024
"img_align_celeba/034689.jpg",83.18,32,80.155,86.6025699375
"img_align_celeba/035788.jpg",66.38,53.92,50,40.030464
"img_align_celeba/035959.jpg",90.32,66.38,34.445,0
"img_align_celeba/036450.jpg",25.92,27.38,66.38,0
"img_align_celeba/036588.jpg",97.58,48.02,88.48,15.065344
"img_align_celeba/037720.jpg",50,25.92,50,70.013424
"img_align_celeba/038312.jpg",71.875,70.355,43.245,63.9249609375
"img_align_celeba/040652.jpg",66.38,43.245,54.875,32.9198049375
"img_align_celeba/042762.jpg",83.18,83.755,28.125,42.710239
"img_align_celeba/044506.jpg",28.88,59.5,42.32,62.984944
"img_align_celeba/045667.jpg",100,74.08,20.48,21.925104
"img_align_celeba/046410.jpg",38.72,72.62,50,99.609375
"img_align_celeba/050016.jpg",78.22,42.32,11.52,28.360704
"img_align_celeba/054322.jpg",99.02,69.58,71.12,78.618624
"img_align_celeba/056082.jpg",92,44.18,59.5,40.030464
"img_align_celeba/056089.jpg",35.28,74.08,80.78,74.588319
"img_align_celeba/056114.jpg",63.02,15.68,69.58,0
"img_align_celeba/056894.jpg",88.48,51.98,74.08,11.470719
"img_align_celeba/062589.jpg",92.78,89.42,21.78,59.04
"img_align_celeba/067096.jpg",33.62,74.08,55.82,81.025264
"img_align_celeba/067904.jpg",91.18,33.62,61.28,52.541679
"img_align_celeba/068490.jpg",54.875,72.62,54.875,44.0159349375
"img_align_celeba/071568.jpg",27.38,48.02,68,3.94039900000001
"img_align_celeba/071607.jpg",56.755,96.875,76.195,0
"img_align_celeba/071840.jpg",19.22,68,80.78,86.154159
"img_align_celeba/072469.jpg",87.5,97.58,35.28,0
"img_align_celeba/073434.jpg",83.18,45.125,45.125,0
"img_align_celeba/073738.jpg",95.195,78.22,70.355,0
"img_align_celeba/074834.jpg",80.78,50,63.02,70.013424
"img_align_celeba/075375.jpg",25.92,33.62,50,93.75
"img_align_celeba/078233.jpg",93.52,50,92.395,11.470719
"img_align_celeba/081421.jpg",46.08,50,36.98,56.953279
"img_align_celeba/086307.jpg",63.875,39.605,50,53.6749609375
"img_align_celeba/090048.jpg",18,77.555,51.98,99.9755859375
"img_align_celeba/090645.jpg",49.005,66.38,39.605,1.98504993750001
"img_align_celeba/094650.jpg",85.955,52.955,42.32,0
"img_align_celeba/096364.jpg",82,66.38,64.72,0
"img_align_celeba/096565.jpg",96.355,59.5,28.125,5.8663449375
"img_align_celeba/096794.jpg",98,84.32,30.42,31.425039
"img_align_celeba/097329.jpg",86.48,85.955,47.045,56.953279
"img_align_celeba/104260.jpg",50,50,72.62,0
"img_align_celeba/104937.jpg",97.12,50,50,0
"img_align_celeba/105898.jpg",76.88,28.88,50,0
"img_align_celeba/106823.jpg",86.48,86.48,36.98,61.049919
"img_align_celeba/108241.jpg",100,78.875,36.125,5.8663449375
"img_align_celeba/109901.jpg",71.12,61.28,28.88,11.470719
"img_align_celeba/110243.jpg",11.52,78.22,19.22,15.065344
"img_align_celeba/113243.jpg",79.52,51.98,69.58,99.999919
"img_align_celeba/114329.jpg",64.72,4.50000000000001,5.12,0
"img_align_celeba/115662.jpg",96.08,50,85.955,0
"img_align_celeba/122674.jpg",50,21.78,71.12,99.468559
"img_align_celeba/122994.jpg",68,52.955,66.38,34.39
"img_align_celeba/123957.jpg",36.98,76.88,61.28,11.470719
"img_align_celeba/128260.jpg",98.38,100,72.62,0
"img_align_celeba/129606.jpg",50,48.02,19.845,21.925104
"img_align_celeba/129793.jpg",91.595,48.02,16.82,3.94039900000001
"img_align_celeba/130466.jpg",71.875,48.02,42.32,38.6558599375
"img_align_celeba/130750.jpg",99.98,86.48,40.5,18.549375
"img_align_celeba/135245.jpg",68.795,74.795,50.995,25.194799
"img_align_celeba/137766.jpg",34.445,70.355,31.205,0
"img_align_celeba/140663.jpg",36.98,38.72,46.08,99.668224
"img_align_celeba/141240.jpg",94.88,74.08,79.52,29.9054299375
"img_align_celeba/141291.jpg",78.22,97.355,65.555,44.0159349375
"img_align_celeba/144088.jpg",50,53.92,50,28.360704
"img_align_celeba/145270.jpg",83.18,66.38,57.68,3.94039900000001
"img_align_celeba/148522.jpg",85.42,42.32,50,75.99
"img_align_celeba/149295.jpg",91.595,86.48,42.32,20.2506349375
"img_align_celeba/149890.jpg",35.28,78.22,60.395,81.5937549375
"img_align_celeba/150166.jpg",62.155,49.005,34.445,1.98504993750001
"img_align_celeba/151487.jpg",80.78,85.955,39.605,0
"img_align_celeba/151875.jpg",75.5,40.5,74.08,99.949375
"img_align_celeba/152730.jpg",68,51.98,32,74.588319
"img_align_celeba/153476.jpg",67.195,48.02,61.28,1.98504993750001
"img_align_celeba/156557.jpg",48.02,58.595,48.02,95.522544
"img_align_celeba/158394.jpg",60.395,51.98,29.645,61.049919
"img_align_celeba/170573.jpg",50,35.28,50,40.030464
"img_align_celeba/172632.jpg",96.355,67.195,55.82,1.98504993750001
"img_align_celeba/176647.jpg",93.155,73.355,21.78,0
"img_align_celeba/178193.jpg",94.22,91.18,46.08,68.359375
"img_align_celeba/178224.jpg",36.98,40.5,25.92,98.499375
"img_align_celeba/179071.jpg",51.98,74.795,35.28,81.5937549375
"img_align_celeba/181282.jpg",89.42,38.72,50,50.212864
"img_align_celeba/186940.jpg",99.68,51.98,15.68,0
"img_align_celeba/188626.jpg",79.52,53.92,76.88,11.470719
"img_align_celeba/190860.jpg",100,58.595,65.555,51.3877299375
"img_align_celeba/191934.jpg",83.18,89.42,50,64.846959
"img_align_celeba/192613.jpg",55.82,57.68,68,40.030464
"img_align_celeba/194770.jpg",91.18,53.92,66.38,42.710239
"img_align_celeba/196643.jpg",88.48,40.5,33.62,7.76318400000001
"img_align_celeba/200920.jpg",99.92,55.82,71.12,54.787824
"img_align_celeba/201009.jpg",86.995,88.955,25.205,54.787824
"img_align_celeba/201918.jpg",12.5,66.38,50,68.359375
"lfw/Aaron_Sorkin/Aaron_Sorkin_0002.jpg",45.125,94.22,73.355,59.04
"lfw/Abdullah_Gul/Abdullah_Gul_0005.jpg",69.58,92.395,44.18,15.065344
"lfw/Abdullah/Abdullah_0001.jpg",33.62,27.38,44.18,0
"lfw/Abner_Martinez/Abner_Martinez_0001.jpg",38.72,94.22,61.28,18.549375
"lfw/Adam_Scott/Adam_Scott_0002.jpg",43.245,39.605,73.355,0
"lfw/Adolfo_Rodriguez_Saa/Adolfo_Rodriguez_Saa_0001.jpg",75.5,92,50,37.257759
"lfw/Adriana_Lima/Adriana_Lima_0001.jpg",39.605,44.18,50,18.549375
"lfw/Adrien_Brody/Adrien_Brody_0005.jpg",38.72,65.555,21.125,0
"lfw/Agnes_Bruckner/Agnes_Bruckner_0001.jpg",49.005,37.845,58.595,0
"lfw/Ahmad_Masood/Ahmad_Masood_0001.jpg",64.72,78.875,41.405,62.0266749375
"lfw/Ahmed_Ahmed/Ahmed_Ahmed_0001.jpg",63.02,85.42,61.28,0
"lfw/Ahmed_Ibrahim_Bilal/Ahmed_Ibrahim_Bilal_0001.jpg",50,48.02,32,0
"lfw/Ai_Sugiyama/Ai_Sugiyama_0004.jpg",64.72,89.42,35.28,38.6558599375
"lfw/Ai_Sugiyama/Ai_Sugiyama_0005.jpg",72.62,89.42,59.5,93.9962749375
"lfw/AJ_Cook/AJ_Cook_0001.jpg",51.98,71.12,48.02,18.549375
"lfw/Albert_Brooks/Albert_Brooks_0001.jpg",88.48,75.5,30.42,47.799375
"lfw/Alicia_Hollowell/Alicia_Hollowell_0001.jpg",36.125,38.72,46.08,70.8156949375
"lfw/Allen_Iverson/Allen_Iverson_0002.jpg",50,44.18,42.32,0
"lfw/Allyson_Felix/Allyson_Felix_0003.jpg",38.72,92.78,35.28,61.049919
"lfw/Alvaro_Noboa/Alvaro_Noboa_0002.jpg",77.555,46.08,46.08,76.6686849375
"lfw/Amanda_Bynes/Amanda_Bynes_0004.jpg",37.845,40.5,42.32,0
"lfw/Amber_Tamblyn/Amber_Tamblyn_0002.jpg",90.32,93.52,50,0
"lfw/Amelia_Vega/Amelia_Vega_0005.jpg",68,97.355,64.72,29.9054299375
"lfw/Amy_Cotton/Amy_Cotton_0001.jpg",72.62,87.5,50,49.0168299375
"lfw/Ana_Isabel_Sanchez/Ana_Isabel_Sanchez_0001.jpg",34.445,65.555,52.955,0
"lfw/Ana_Palacio/Ana_Palacio_0001.jpg",68,57.68,23.12,0
"lfw/AnFernce_Negron/AnFernce_Negron_0001.jpg",98,94.88,33.62,0
"lfw/Angela_Alvarado_Rosa/Angela_Alvarado_Rosa_0001.jpg",19.845,50.995,42.32,0
"lfw/Angelina_Jolie/Angelina_Jolie_0005.jpg",36.125,50,75.5,31.425039
"lfw/Angelina_Jolie/Angelina_Jolie_0017.jpg",46.08,33.62,33.62,0
"lfw/Anita_DeFrantz/Anita_DeFrantz_0001.jpg",49.005,92.395,45.125,0
"lfw/Anna_Chicherova/Anna_Chicherova_0001.jpg",86.48,59.5,18.605,40.030464
"lfw/Anne_ONeil/Anne_ONeil_0001.jpg",47.045,63.875,50,0
"lfw/Anthony_Carter/Anthony_Carter_0001.jpg",46.08,46.08,39.605,0
"lfw/Antonio_Trillanes/Antonio_Trillanes_0003.jpg",44.18,44.18,44.18,9.63121093750001
"lfw/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0015.jpg",63.02,75.5,71.12,61.049919
"lfw/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0025.jpg",25.92,59.5,59.5,3.94039900000001
"lfw/Ashanti/Ashanti_0001.jpg",46.08,76.88,50,31.425039
"lfw/Ashanti/Ashanti_0003.jpg",50,90.32,53.92,15.065344
"lfw/Beth_Blough/Beth_Blough_0001.jpg",44.18,16.82,7.22,0
"lfw/Billy_Donovan/Billy_Donovan_0001.jpg",90.32,69.58,82,25.194799
"lfw/Brad_Garrett/Brad_Garrett_0004.jpg",97.12,97.58,27.38,0
"lfw/Carlton_Baugh/Carlton_Baugh_0001.jpg",63.875,51.98,52.955,47.799375
"lfw/Chante_Jawan_Mallard/Chante_Jawan_Mallard_0001.jpg",3.38,27.38,9.68,0
"lfw/Charles_Rogers/Charles_Rogers_0001.jpg",50.2944479594007,50.1444178679958,49.838499234058,0
"lfw/Charlotte_Chambers/Charlotte_Chambers_0001.jpg",67.195,29.645,12.5,31.425039
"lfw/Cherie_Blair/Cherie_Blair_0002.jpg",94.88,68,24.5,34.39
"lfw/Colleen_Jones/Colleen_Jones_0001.jpg",95.195,17.405,54.875,37.257759
"lfw/Dan_Monson/Dan_Monson_0001.jpg",93.875,38.72,50,34.39
"lfw/Daniela_Hantuchova/Daniela_Hantuchova_0001.jpg",35.28,40.5,64.72,0
"lfw/David_Dorfman/David_Dorfman_0001.jpg",55.82,89.42,50,7.76318400000001
"lfw/Dawn_Staley/Dawn_Staley_0001.jpg",80.78,46.08,40.5,47.799375
"lfw/Doc_Rivers/Doc_Rivers_0001.jpg",87.5,57.68,64.72,85.223664
"lfw/Doug_Collins/Doug_Collins_0002.jpg",77.555,63.875,71.875,0
"lfw/Erika_Harold/Erika_Harold_0001.jpg",93.52,80.78,40.5,66.637824
"lfw/Erika_Harold/Erika_Harold_0002.jpg",86.995,86.48,59.5,70.8156949375
"lfw/Erin_Runnion/Erin_Runnion_0004.jpg",14.58,4.50000000000001,20.48,0
"lfw/Evan_Marriott/Evan_Marriott_0001.jpg",78.22,74.08,59.5,42.710239
"lfw/Felix_Mantilla/Felix_Mantilla_0001.jpg",80.78,74.08,92,66.637824
"lfw/Flavia_Pennetta/Flavia_Pennetta_0001.jpg",50,38.72,21.78,95.899375
"lfw/George_Lopez/George_Lopez_0001.jpg",81.395,59.5,49.005,0
"lfw/Guennadi_Chipouline/Guennadi_Chipouline_0001.jpg",93.52,24.5,76.88,42.710239
"lfw/Halle_Berry/Halle_Berry_0002.jpg",82.595,25.92,54.875,37.257759
"lfw/Hedayat_Amin_Arsala/Hedayat_Amin_Arsala_0001.jpg",15.68,36.98,32,0
"lfw/Hugo_Chavez/Hugo_Chavez_0009.jpg",27.38,21.78,30.42,0
"lfw/Iran_Brown/Iran_Brown_0001.jpg",30.42,44.18,33.62,0
"lfw/Jackie_Chan/Jackie_Chan_0006.jpg",90.32,49.005,32,0
"lfw/James_Blake/James_Blake_0013.jpg",90.32,94.88,82,50.212864
"lfw/Jan_Ullrich/Jan_Ullrich_0003.jpg",96.875,43.245,68,41.3818359375
"lfw/Jennifer_Aniston/Jennifer_Aniston_0021.jpg",90.32,59.5,42.32,0
"lfw/Jim_Carrey/Jim_Carrey_0003.jpg",98,50,50,3.94039900000001
"lfw/Joanne_Duquette/Joanne_Duquette_0001.jpg",15.68,15.68,9.68,0
"lfw/Joe_Lieberman/Joe_Lieberman_0009.jpg",40.5,28.88,18,42.710239
"lfw/Kim_Clijsters/Kim_Clijsters_0008.jpg",64.72,45.125,87.995,0
"lfw/Lawrence_Roberts/Lawrence_Roberts_0001.jpg",89.875,41.405,56.755,52.541679
"lfw/Lindsay_Davenport/Lindsay_Davenport_0016.jpg",71.12,64.72,90.32,88.683504
"lfw/Lleyton_Hewitt/Lleyton_Hewitt_0011.jpg",78.22,23.12,72.62,0
"lfw/Lleyton_Hewitt/Lleyton_Hewitt_0014.jpg",90.32,61.28,63.02,71.601759
"lfw/Lleyton_Hewitt/Lleyton_Hewitt_0022.jpg",94.22,75.5,53.92,37.257759
"lfw/Lleyton_Hewitt/Lleyton_Hewitt_0041.jpg",89.875,44.18,63.875,0
"lfw/Lucio_Angulo/Lucio_Angulo_0001.jpg",99.68,68,20.48,0
"lfw/Marcella_Anderson/Marcella_Anderson_0001.jpg",2.42,11.045,9.245,13.2819999375
"lfw/Mark_Heller/Mark_Heller_0001.jpg",84.32,90.32,51.98,0
"lfw/Nancy_Pelosi/Nancy_Pelosi_0009.jpg",87.5,79.52,24.5,61.049919
"lfw/Natalie_Coughlin/Natalie_Coughlin_0003.jpg",90.32,79.52,63.02,98.814079
"lfw/Nathalie_Gagnon/Nathalie_Gagnon_0001.jpg",84.32,38.72,25.205,13.2819999375
"lfw/Princess_Aiko/Princess_Aiko_0001.jpg",60.395,67.195,28.88,15.065344
"lfw/Rick_Pitino/Rick_Pitino_0002.jpg",97.58,59.5,42.32,0
"lfw/Rollie_Massimino/Rollie_Massimino_0001.jpg",75.5,40.5,50,50.212864
"lfw/Serena_Williams/Serena_Williams_0022.jpg",78.875,47.045,71.875,28.360704
"lfw/Serena_Williams/Serena_Williams_0039.jpg",63.02,69.58,75.5,74.588319
"lfw/Stan_Heath/Stan_Heath_0002.jpg",94.88,78.22,32,59.04
"lfw/Tatiana_Gratcheva/Tatiana_Gratcheva_0001.jpg",98.72,90.32,23.12,0
"lfw/Tian_Liang/Tian_Liang_0001.jpg",63.02,42.32,30.42,0
"lfw/Tiger_Woods/Tiger_Woods_0018.jpg",38.72,40.5,51.98,0
"lfw/Tim_Henman/Tim_Henman_0015.jpg",3.645,38.72,36.98,68.359375
"lfw/Venus_Williams/Venus_Williams_0005.jpg",32,27.38,28.88,0
